FACLID	JURDID	STATE	COUNTY	FACILITY	CITY	ZIPP	STRATUMNEW	WEIGHT	CONFPOP	CONFPOPF	NCONPOP	NCONPOPF	TOTPOP	TOTPOPF	NONCITZ	NONCITZF	WEEK	WEEKN	WEEKF	ADULTM	ADULTMF	ADULTF	ADULTFF	JUVM	JUVMF	JUVF	JUVFF	TOTGENDER	TOTGENDERF	ADLTJUV	ADLTJUVF	CONV	CONVF	CONVUNSENT	CONVUNSENTF	CONVSENT	CONVSENTF	UNCONV	UNCONVF	UNCONVTRIAL	UNCONVTRIALF	UNCONVHOLD	UNCONVHOLDF	UNCONVOTHER	UNCONVOTHERF	S2QII3C	S2QII3CF	WHITE	WHITEF	BLACK	BLACKF	HISP	HISPF	AIAN	AIANF	ASIAN	ASIANF	NHOPI	NHOPIF	TWORACE	TWORACEF	OTHERRACESPEC	OTHERRACE	OTHERRACEF	RACEDK	RACEDKF	RACETOTAL	RACETOTALF	MARSHALS	MARSHALSF	BOP	BOPF	ICE	ICEF	BIA	BIAF	S2QII5ASPEC	S2QII5A	S2QII5AF	INSTATEPRIS	INSTATEPRISF	OUTSTATEPRIS	OUTSTATEPRISF	INSTATEJAIL	INSTATEJAILF	OUTSTATEJAIL	OUTSTATEJAILF	S2QII5D	S2QII5DF	PEAKDATE	PEAKPOP	PEAKPOPF	ADP	ADPF	RATED	RATEDF	OPERATION	OPERATIONF	DESIGN	DESIGNF	ADMIS	ADMISF	RELEASE	RELEASEF	CONVII10A	CONVII10AF	UNCONVII10A	UNCONVII10AF	CONVII10B	CONVII10BF	UNCONVII10B	UNCONVII10BF	CONVII10C	CONVII10CF	UNCONVII10C	UNCONVII10CF	CONVII10D	CONVII10DF	UNCONVII10D	UNCONVII10DF	CONVII10E	CONVII10EF	UNCONVII10E	UNCONVII10EF	CONVII10F	CONVFII10F	UNCONVII10F	UNCONVII10FF	S2II10GCONV	S2II10GCONVF	S2II10GFUNCONV	S2II10GFUNCONVF	EMONITOR	EMONITORF	HOMEDETN	HOMEDETNF	COMMSRV	COMMSRVF	DAYREPORT	DAYREPORTF	PRETRIAL	PRETRIALF	ALTWORK	ALTWORKF	TREATMENT	TREATMENTF	OTRNONCONFS	OTRNONCONF	OTRNONCONFF	NONCONFD	NONCONFDF	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	CORRSTAFF	CORRSTAFFF	OTHERSTAFF	OTHERSTAFFF	S4QIV1C	S4QIV1CF	ASSAULTSTAFFYN	ASSAULTCORR	ASSAULTCORRF	ASSAULTOTRSTAFF	ASSAULTOTRSTAFFF	DEATHSTAFFYN	DEATHCORR	DEATHCORRF	DEATHOTRSTAFF	DEATHOTRSTAFFF	PHYSASSAULT	PHYSASSAULTF	DRUGVIO	DRUGVIOF	ALCOVIO	ALCOVIOF	WEAPON	WEAPONF	STOLENPROP	STOLENPROPF	ESCAPE	ESCAPEF	OTHERMAJVIO	OTHERMAJVIOF	NONCON2	BJSW
391020020060999900000	391020020	PA	CRAWFORD COUNTY	CRAWFORD COUNTY CORRECTIONAL FACILITY	SAEGERTOWN	16433	8	2.7519	253	0	0	0	253	0	0	0	2	0	0	212	0	40	0	1	0	0	0	253	0	1	0	150	0	0	0	150	0	103	0	103	0	0	0	0	0	253	0	217	0	32	0	0	0	1	0	0	0	0	0	0	0	 	0	0	3	0	253	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	5	258	0	226	0	282	0	282	0	180	0	37	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01743412
391021021060100000000	391021021	PA	CUMBERLAND COUNTY	CUMBERLAND COUNTY PRISON	CARLISLE	17015	2	2.4167	426	0	0	0	426	0	3	0	1	4	0	349	0	77	0	0	0	0	0	426	0	0	0	264	0	57	0	207	0	162	0	162	0	0	0	0	0	426	0	339	0	78	0	9	0	0	0	0	0	0	0	0	0	 	0	0	0	0	426	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	10	0	0	0	10	0	19	438	0	410	0	720	0	612	0	720	0	67	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2.416699886
391022022060099900000	391022022	PA	DAUPHIN COUNTY	DAUPHIN COUNTY PRISON	Harrisburg	17111	1	1	1290	0	0	0	1290	0	0	9	1	0	0	1112	0	169	0	9	0	0	0	1290	0	9	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	1290	0	473	0	693	0	120	0	0	0	4	0	0	0	0	0	 	0	0	0	0	1290	0	62	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	62	0	29	1302	0	1277	0	1253	1	0	9	0	9	126	1	128	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	287	0	1	0	9	0	9	1	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	1.078947425
398023023063000000000	398023023	PA	DELAWARE COUNTY	GEORGE W. HILL CORR FAC.- THE GEO GROUP, INC	THORNTON	19373	1	1	1862	0	0	0	1862	0	5	0	1	51	0	1559	0	293	0	9	0	1	0	1862	0	10	0	639	1	100	1	539	0	1223	0	1126	0	97	0	0	0	1862	0	798	0	980	0	71	0	1	0	8	0	0	0	4	0	 	0	0	0	0	1862	0	91	0	0	0	0	0	0	0	 	0	0	50	1	2	1	0	0	0	0	143	0	15	1912	0	1944	0	1883	0	1865	0	1883	0	262	0	274	0	0	0	6	1	0	0	25	1	4	0	29	1	15	0	44	1	41	0	90	1	17	0	3	1	77	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	153	0	548	0	1	3	0	0	0	2	0	0	0	0	291	0	51	0	0	0	61	0	0	0	4	0	4	0	51	1.078947425
391025025059999900000	391025025	PA	ERIE COUNTY	ERIE COUNTY PRISON	ERIE	16503	1	1	652	0	0	0	652	0	1	0	2	0	0	555	0	92	0	5	0	0	0	652	0	5	0	265	0	0	9	265	0	387	0	276	0	86	0	25	0	652	0	377	0	244	0	29	0	0	0	0	0	0	0	0	0	 	0	0	2	0	652	0	2	0	0	0	2	0	0	0	 	0	0	38	0	0	0	4	0	0	0	46	0	15	669	0	653	0	905	0	700	0	905	0	82	0	97	0	0	0	9	0	1	0	20	0	2	0	9	0	7	0	20	0	14	0	10	0	5	0	0	0	29	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	25	0	172	0	2	0	0	0	0	2	0	0	0	0	105	0	57	0	0	9	0	9	13	0	28	0	4	0	0	1.078947425
391026026061000000000	391026026	PA	FAYETTE COUNTY	FAYETTE COUNTY PRISON	UNIONTOWN	15401	7	1.4136	232	0	0	0	232	0	0	0	1	4	0	187	0	45	0	0	0	0	0	232	0	0	0	10	1	2	1	8	1	222	1	206	1	8	0	8	0	232	0	162	0	65	0	0	0	0	0	0	0	0	0	5	0	 	0	0	0	0	232	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	8	268	0	267	0	262	0	230	0	262	0	36	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1.587581515
391028028060099900000	391028028	PA	FRANKLIN COUNTY	FRANKLIN COUNTY PRISON	CHAMBERSBURG	17201	2	2.4167	387	0	0	0	387	0	9	1	1	15	0	329	0	57	0	1	0	0	0	387	0	1	0	221	0	0	8	221	0	166	0	149	1	17	0	0	0	387	0	288	0	77	0	21	0	0	0	1	0	0	0	0	0	 	0	0	0	0	387	0	12	0	0	0	0	0	0	0	 	0	0	0	0	0	0	16	0	0	0	28	0	2	416	0	421	1	308	0	474	0	515	0	58	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2.416699886
391030030062000000000	391030030	PA	GREENE COUNTY	GREENE COUNTY PRISON	WAYNESBURG	15370	8	2.7519	84	0	6	0	90	0	0	0	1	3	0	76	0	8	0	0	0	0	0	84	0	0	0	60	0	0	0	60	0	24	0	24	0	0	0	0	0	84	0	79	0	4	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	84	0	0	0	1	0	0	0	0	0	 	0	0	0	0	0	0	24	0	0	0	25	0	21	98	0	89	0	196	0	196	0	196	0	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	6	0	0	0	0	8	0	8	0	8	 	0	8	6	0	6	0	0	0	0	0	0	0	6	0	6	0	0	0	6	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3.01743412
391035035060099900000	391035035	PA	LACKAWANNA COUNTY	LACKAWANNA COUNTY PRISON	SCRANTON	18509	1	1	936	1	0	0	936	1	30	1	2	0	0	794	1	137	0	5	0	0	0	936	1	5	1	438	1	70	1	368	1	498	1	380	0	118	1	0	0	936	1	601	1	261	1	0	1	0	1	1	1	0	1	0	1	 	0	1	73	1	936	1	102	1	2	1	0	1	0	1	 	0	1	162	1	0	1	14	1	0	1	280	1	15	965	1	1066	1	1186	0	1100	1	1186	1	84	0	93	0	2	0	6	0	1	0	3	0	1	0	7	0	13	0	21	0	18	0	10	0	5	0	6	0	40	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	52	0	221	0	1	2	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	1.078947425
391036036060099900000	391036036	PA	LANCASTER COUNTY	LANCASTER COUNTY PRISON	LANCASTER	17602	1	1	1016	0	0	0	1016	0	39	0	1	3	0	882	0	132	0	2	0	0	0	1016	0	2	0	247	0	0	9	0	9	769	0	0	9	0	9	0	9	1016	0	563	0	218	0	222	0	1	0	4	0	0	0	0	0	 	0	0	8	0	1016	0	0	9	0	9	0	9	0	0	 	0	9	1	0	0	0	0	0	0	0	1	0	29	1019	0	987	0	1079	0	0	9	0	9	143	0	124	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	62	0	263	0	1	10	0	0	0	2	0	0	0	0	64	0	19	0	9	0	4	0	30	0	6	0	104	0	3	1.078947425
391038038060199900000	391038038	PA	LEBANON COUNTY	LEBANON COUNTY CORRECTIONAL FACILITY	LEBANON	17042	2	2.4167	554	0	0	0	554	0	13	0	1	1	0	459	0	95	0	0	0	0	0	554	0	0	0	265	0	0	0	265	0	289	0	289	0	0	0	0	0	554	0	359	0	64	0	0	0	0	0	3	0	0	0	0	0	n/a	2	0	126	0	554	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	1	0	0	0	1	0	25	564	0	511	0	645	0	516	0	645	0	54	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.416699886
391039039060000000000	391039039	PA	LEHIGH COUNTY	LEHIGH COUNTY	ALLENTOWN	18102	1	1	1303	0	0	0	1303	0	0	9	2	0	0	1117	1	182	1	4	0	0	0	1303	0	4	0	0	9	0	9	0	9	0	9	0	9	18	0	0	9	1303	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	8	0	9	1303	0	22	0	0	0	0	0	0	0	 	0	0	0	0	0	0	2	0	1	0	25	0	15	1345	0	1293	1	1754	0	1491	1	1754	0	82	0	112	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	82	0	317	0	1	0	9	0	9	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	1.078947425
391040040060099900000	391040040	PA	LUZERNE COUNTY	LUZERNE COUNTY CORRECTIONAL FACILITY	WILKES-BARRE	18711	1	1	715	0	82	0	797	0	0	9	1	4	0	620	0	91	0	4	0	0	0	715	0	4	0	221	0	0	9	221	0	494	0	470	0	24	0	0	0	715	0	486	0	201	0	0	9	0	0	2	0	0	0	0	9	 	0	0	26	0	715	0	1	0	0	0	0	0	0	0	 	0	0	47	0	5	0	38	0	3	0	94	0	10	765	0	696	0	805	0	805	0	805	0	119	0	95	0	0	0	0	0	4	0	23	0	2	0	16	0	1	0	24	0	11	0	6	0	7	0	1	0	25	0	70	0	0	0	0	0	0	0	75	0	0	0	0	0	5	0	hospital	2	0	82	0	64	0	18	0	0	0	0	0	82	0	80	0	2	0	82	0	273	0	35	1	308	1	1	4	0	0	0	2	0	0	0	0	50	1	70	1	20	1	8	1	90	1	10	1	0	0	86	1.078947425
391045045060999900000	391045045	PA	MONROE COUNTY	MONROE COUNTY CORRECTIONAL FACILITY	STROUDSBURG	18360	2	2.4167	342	0	0	0	342	0	8	0	2	0	0	297	0	44	0	1	0	0	0	342	0	1	0	214	0	44	0	170	0	128	0	117	0	11	0	0	0	342	0	220	0	75	0	45	0	0	0	2	0	0	0	0	0	 	0	0	0	0	342	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	1	384	0	378	0	409	0	266	0	350	0	36	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.416699886
391046046060100000000	391046046	PA	MONTGOMERY COUNTY	MONTGOMERY CO PRISON CORRECTIONAL FACILITY	EAGLEVILLE	19403	1	1	1960	0	0	0	1960	0	62	0	1	46	0	1634	0	319	0	7	0	0	0	1960	0	7	0	674	0	0	0	674	0	1286	0	1286	0	0	0	0	0	1960	0	940	0	882	0	116	0	0	0	15	0	0	0	0	0	 	0	0	7	0	1960	0	0	0	0	0	47	0	0	0	 	0	0	45	0	0	0	0	0	0	0	92	0	27	1973	0	1935	0	2080	0	1488	0	2080	0	285	0	191	0	2	0	31	0	3	0	12	0	11	0	13	0	7	0	20	0	43	0	24	0	18	0	7	0	84	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	74	0	335	0	1	75	0	0	0	2	0	0	0	0	277	0	215	0	125	0	8	0	148	0	5	0	0	0	46	1.078947425
391048048060100000000	391048048	PA	NORTHAMPTON COUNTY	NORTHAMPTON COUNTY DEPT OF CORRECTIONS	EASTON	18042	1	1	695	0	24	0	719	0	6	1	2	0	0	606	0	88	0	1	0	0	0	695	0	1	0	407	1	290	1	117	1	288	0	264	1	24	1	0	0	695	0	410	1	129	1	142	1	1	1	7	1	0	0	6	1	 	0	0	0	0	695	0	0	0	0	0	6	0	0	0	 	0	0	24	0	0	0	22	0	0	0	52	1	20	708	0	726	0	827	0	867	0	822	0	70	0	59	0	0	0	0	0	10	1	0	0	6	1	0	0	15	1	0	0	17	1	0	0	11	1	0	0	59	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	22	0	 	0	0	24	0	16	0	8	0	0	0	0	0	24	0	24	1	0	0	24	0	187	0	68	0	255	0	1	0	9	1	1	2	0	0	0	0	23	1	95	1	10	0	37	1	31	1	17	0	124	1	24	1.078947425
391052051061000000000	391052051	PA	PIKE COUNTY	PIKE COUNTY JAIL	LORDS VALLEY	18428	7	1.4136	341	0	0	0	341	0	144	0	1	1	0	295	0	46	0	0	0	0	0	341	0	0	0	155	0	10	0	145	0	186	0	36	0	150	0	0	0	341	0	187	1	53	0	97	0	0	0	4	0	0	0	0	0	 	0	0	0	0	341	0	6	0	0	0	144	0	0	0	 	0	0	0	0	0	0	0	0	0	0	150	0	1	351	0	339	0	375	0	375	0	375	0	39	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.587581515
391054053060099900000	391054053	PA	SCHUYKILL COUNTY	SCHUYKILL COUNTY PRISON	POTTSVILLE	17901	3	4.2917	298	0	0	0	298	0	0	0	2	0	0	242	0	56	0	0	0	0	0	298	0	0	0	214	1	64	1	150	1	84	1	79	1	5	1	0	0	298	0	260	1	24	1	14	1	0	0	0	0	0	0	0	0	 	0	0	0	0	298	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	17	306	0	294	0	277	0	240	0	240	0	50	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.904799461
391060059061000000000	391060059	PA	UNION COUNTY	UNION COUNTY JAIL	LEWISBURG	17837	9	5.5377	47	0	0	0	47	0	1	0	2	0	0	38	0	9	0	0	0	0	0	47	0	0	0	35	0	15	0	20	0	12	0	11	0	1	0	0	0	47	0	40	0	6	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	47	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	1	0	1	0	28	52	0	60	0	36	0	36	0	36	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.768437862
391063062060099900000	391063062	PA	WASHINGTON COUNTY	WASHINGTON COUNTY CORRECTIONAL FACILITY	Washington	15301	7	1.4136	425	1	0	0	425	0	0	0	1	5	1	360	1	63	1	2	1	0	1	425	1	2	1	256	1	135	1	121	1	169	0	166	1	3	1	0	0	425	1	287	1	130	1	0	1	0	1	0	1	0	1	8	1	 	0	1	0	1	425	1	0	0	0	0	0	0	0	0	 	0	0	0	1	0	1	0	1	0	1	0	1	30	425	1	399	1	441	1	0	9	0	9	48	1	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1.587581515
391065064060099900000	391065064	PA	WESTMORELAND COUNTY	WESTMORELAND COUNTY PRISON	GREENSBURG	15601	1	1	600	0	0	0	600	0	0	0	1	0	0	514	0	86	0	0	0	0	0	600	0	0	0	238	0	0	0	238	0	362	0	359	0	3	0	0	0	600	0	447	0	147	0	5	0	0	0	0	0	0	0	0	0	 	0	0	1	0	600	0	0	0	1	0	0	0	0	0	 	0	0	0	0	0	0	2	0	0	0	3	0	15	630	0	612	0	701	0	600	0	451	0	83	0	96	0	0	0	8	0	1	0	29	0	1	0	15	0	2	0	12	0	14	0	3	0	6	0	5	0	24	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	44	0	193	0	2	0	0	0	0	2	0	0	0	0	111	0	57	0	3	0	2	0	21	0	4	0	192	0	0	1.078947425
391067066060200000000	391067066	PA	YORK COUNTY	YORK COUNTY PRISON	YORK	17402	1	1	2356	0	0	0	2356	0	788	0	2	0	0	1971	0	380	0	5	0	0	0	2356	0	5	0	627	0	44	0	583	0	1729	0	896	0	793	0	40	0	2356	0	929	0	532	0	613	1	0	0	282	1	0	0	0	0	 	0	0	0	0	2356	0	0	0	0	0	788	0	0	0	 	0	0	50	0	0	0	3	0	5	0	846	0	8	2500	0	2352	0	2679	0	2411	0	2411	0	289	0	337	0	0	1	6	1	0	1	4	1	7	1	24	1	16	1	18	1	52	1	162	1	48	1	0	1	123	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	73	0	474	0	2	0	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	1.078947425
392051001060000000000	392051001	PA	PHILADELPHIA CITY	PHILADELPHIA PRISON SYSTEM	PHILADELPHIA	19129	1	1	8318	0	0	0	8318	0	74	0	1	113	0	7468	0	806	0	38	0	6	0	8318	0	44	0	1084	0	0	9	0	9	7234	0	0	9	0	9	0	9	8318	0	883	0	5605	0	1369	0	0	0	63	0	0	0	0	0	other	114	0	284	0	8318	0	2	0	1	0	0	0	0	0	 	0	0	3	0	12	0	64	0	15	0	97	0	21	8449	0	8679	0	8685	0	10023	0	8685	0	652	0	658	0	0	0	17	0	11	0	79	0	41	0	72	0	75	0	126	0	27	0	144	0	16	0	50	0	170	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1801	0	551	0	2352	0	1	104	0	2	0	2	0	0	0	0	62	0	327	0	242	0	169	0	0	0	20	0	2491	0	113	1.078947425
411005005061000000000	411005005	SC	BAMBERG COUNTY	BAMBERG COUNTY DETENTION CENTER	BAMBERG	29003	10	15.7	35	0	0	0	35	0	0	0	2	0	0	30	0	2	0	3	0	0	0	35	0	3	0	3	0	0	0	3	0	32	0	30	0	2	0	0	0	35	0	8	0	27	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	35	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	2	0	0	0	2	0	13	44	0	32	0	66	0	66	0	66	0	25	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.98163223
411010010061000000000	411010010	SC	CHARLESTON COUNTY	CHARLESTON COUNTY DETENTION CENTER	NORTH CHARLESTON	29405	1	1	1166	0	20	0	1186	0	62	0	1	9	0	1040	0	111	0	14	0	1	0	1166	0	15	0	53	0	0	0	53	0	1113	0	1056	0	57	0	0	0	1166	0	382	0	783	0	0	0	1	0	0	0	0	0	0	0	 	0	0	0	0	1166	0	66	0	4	0	7	0	0	0	 	0	0	4	0	0	0	61	0	0	0	142	0	19	1229	0	1207	0	1917	0	2234	0	2234	0	521	0	536	0	0	0	138	0	0	0	203	0	2	0	56	0	40	0	34	0	16	0	22	0	0	0	25	0	58	0	478	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	 	0	0	20	0	18	0	2	0	0	0	0	0	20	0	20	0	0	0	20	0	418	1	41	1	459	1	1	17	0	0	0	2	0	0	0	0	118	0	90	0	34	0	25	0	56	0	0	0	0	0	29	1.078947425
411011011061000000000	411011011	SC	CHEROKEE COUNTY	CHEROKEE COUNTY DETENTION CENTER	GAFFNEY	29340	8	2.7519	182	0	6	0	188	0	4	0	2	0	0	153	0	26	0	3	0	0	0	182	0	3	0	27	0	0	0	27	0	155	0	155	0	0	0	0	0	182	0	129	0	50	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	182	0	0	0	0	0	3	0	0	0	 	0	0	0	0	0	0	0	0	0	0	3	0	30	182	0	182	1	150	0	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	6	0	0	9	0	9	0	9	0	9	6	0	0	9	0	9	6	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01743412
411013013060000000000	411013013	SC	CHESTERFIELD COUNTY	CHESTERFIELD COUNTY DETENTION CENTER	CHESTERFIELD	29709	8	2.7519	87	0	0	0	87	0	0	0	1	3	0	80	0	6	0	1	0	0	0	87	0	1	0	23	0	0	0	23	0	64	0	64	0	0	0	0	0	87	0	45	0	40	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	87	0	0	0	0	0	0	0	0	0	 	0	0	2	0	0	0	0	0	0	0	2	0	13	92	0	80	0	162	0	162	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3.01743412
