FACLID21	JURDID	STATE	COUNTY	FACLNAME	CITY	ZIPP	STRATUMNEW	WEIGHT	CONFPOP	CONFPOPF	NCONPOP	NCONPOPF	TOTPOP	TOTPOPF	NONCITZ	NONCITZF	WEEK	WEEKN	WEEKF	ADULTM	ADULTMF	ADULTF	ADULTFF	JUVM	JUVMF	JUVF	JUVFF	TOTGENDER	TOTGENDERF	ADLTJUV	ADLTJUVF	CONV	CONVF	CONVUNSENT	CONVUNSENTF	CONVSENT	CONVSENTF	UNCONV	UNCONVF	UNCONVTRIAL	UNCONVTRIALF	UNCONVHOLD	UNCONVHOLDF	UNCONVOTHER	UNCONVOTHERF	S2QII3C	S2QII3CF	WHITE	WHITEF	BLACK	BLACKF	HISP	HISPF	AIAN	AIANF	ASIAN	ASIANF	NHOPI	NHOPIF	TWORACE	TWORACEF	OTHERRACESPEC	OTHERRACE	OTHERRACEF	RACEDK	RACEDKF	RACETOTAL	RACETOTALF	MARSHALS	MARSHALSF	BOP	BOPF	ICE	ICEF	BIA	BIAF	S2QII5A5SPEC	S2QII5A5	S2QII5A5F	INSTATEPRIS	INSTATEPRISF	OUTSTATEPRIS	OUTSTATEPRISF	INSTATEJAIL	INSTATEJAILF	OUTSTATEJAIL	OUTSTATEJAILF	S2QII5D	S2QII5DF	PEAKDATE	PEAKPOP	PEAKPOPF	ADP	ADPF	RATED	RATEDF	OPERATION	OPERATIONF	DESIGN	DESIGNF	ADMIS	ADMISF	RELEASE	RELEASEF	CONVII10A	CONVII10AF	UNCONVII10A	UNCONVII10AF	CONVII10B	CONVII10BF	UNCONVII10B	UNCONVII10BF	CONVII10C	CONVII10CF	UNCONVII10C	UNCONVII10CF	CONVII10D	CONVII10DF	UNCONVII10D	UNCONVII10DF	CONVII10E	CONVII10EF	UNCONVII10E	UNCONVII10EF	CONVII10F	CONVFII10F	UNCONVII10F	UNCONVII10FF	S2II10GCONV	S2II10GCONVF	S2II10GFUNCONV	S2II10GFUNCONVF	EMONITOR	EMONITORF	HOMEDETN	HOMEDETNF	COMMSRV	COMMSRVF	DAYREPORT	DAYREPORTF	PRETRIAL	PRETRIALF	ALTWORK	ALTWORKF	TREATMENT	TREATMENTF	OTRNONCONFS	OTRNONCONF	OTRNONCONFF	NONCONFD	NONCONFDF	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	CORRSTAFF	CORRSTAFFF	OTHERSTAFF	OTHERSTAFFF	S4QIV1C	S4QIV1CF	ASSAULTSTAFFYN	ASSAULTCORR	ASSAULTCORRF	ASSAULTOTRSTAFF	ASSAULTOTRSTAFFF	DEATHSTAFFYN	DEATHCORR	DEATHCORRF	DEATHOTRSTAFF	DEATHOTRSTAFFF	PHYSASSAULT	PHYSASSAULTF	DRUGVIO	DRUGVIOF	ALCOVIO	ALCOVIOF	WEAPON	WEAPONF	STOLENPROP	STOLENPROPF	ESCAPE	ESCAPEF	OTHERMAJVIO	OTHERMAJVIOF	NCONPOP2	BJSW
051055054061000000000	051055054	CA	TUOLUMNE COUNTY	TUOLUMNE COUNTY JAIL	SONORA	95370	8.1	2.7519	141	0	0	0	141	0	2	0	-9	0	0	105	0	36	0	0	8	0	8	141	0	0	8	79	0	0	0	79	0	62	0	62	0	0	0	0	0	141	0	118	0	1	0	13	0	6	0	0	0	1	0	2	0	 	0	8	0	8	141	0	0	0	0	0	1	0	0	0	 	0	8	0	8	0	8	0	8	0	8	1	0	1	141	0	136	0	148	0	140	0	153	0	68	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2
281077077061000000000	281077077	NE	SARPY COUNTY	SARPY COUNTY JAIL	PAPILLION	68046	8	2.7519	137	0	0	0	137	0	3	0	1	2	0	109	0	28	0	0	0	0	0	137	0	0	8	66	0	14	0	52	0	71	0	69	0	2	0	0	0	137	0	109	0	18	0	9	0	0	0	1	0	0	0	0	0	 	0	0	0	0	137	0	1	0	0	0	3	0	0	0	 	0	0	0	0	0	0	0	0	0	0	4	0	20	146	0	133	0	148	0	148	0	148	0	73	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3.0174342
251069069061000000000	251069069	MS	TATE COUNTY	TATE COUNTY JAIL	SENATOBIA	38668	9	5.5377	98	0	0	0	98	0	0	0	1	2	1	89	0	9	0	0	0	0	0	98	0	0	0	36	0	6	0	30	0	62	0	62	0	0	0	0	0	98	0	30	0	66	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	98	0	0	0	0	0	0	0	0	0	 	0	0	23	0	0	0	0	0	0	0	23	0	24	98	0	80	0	148	0	0	0	0	0	25	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6.5925
201006006061000000000	201006006	ME	KENNEBEC COUNTY	KENNEBEC COUNTY CORRECTIONAL FACILITY	AUGUSTA	04963	8	2.7519	145	0	27	0	172	0	0	0	-9	0	0	117	0	28	0	0	0	0	0	145	0	0	0	76	0	0	0	76	0	69	0	69	0	0	0	0	0	145	0	130	0	13	0	0	0	1	0	1	0	0	0	0	0	 	0	0	0	0	145	0	0	0	0	0	0	0	0	0	 	0	0	1	0	0	0	6	0	0	0	7	0	2	174	0	134	1	147	0	147	0	131	0	79	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	6	0	At Riverview Phyciatric Center	1	0	27	0	25	0	2	0	0	0	0	0	27	0	25	0	2	0	27	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	3.0174342
211021020061000000000	211021020	MD	TALBOT COUNTY	TALBOT COUNTY DETENTION CENTER	EASTON	21601	8	2.7519	75	0	32	0	107	0	3	0	1	3	0	66	0	9	0	0	0	0	0	75	0	0	0	43	0	0	0	43	0	32	0	32	0	0	0	0	0	75	0	41	0	31	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	75	0	2	0	0	0	0	0	0	0	 	0	0	0	0	0	0	7	0	0	0	9	0	28	86	0	81	0	145	0	148	0	148	0	27	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	26	0	0	0	0	0	0	0	0	0	 	0	0	32	0	17	0	15	0	0	0	0	0	32	0	32	0	0	0	32	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	3.0174342
191059057062000000000	191059057	LA	WASHINGTON PARISH	WASHINGTON PARISH SHERIFF'S OFFICE JAIL	FRANKLINTON	70438	8	2.7519	152	0	8	0	160	0	160	0	-9	0	0	128	0	21	0	3	0	0	0	152	0	3	0	21	0	0	0	21	0	131	0	131	0	0	0	0	0	152	0	61	0	91	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	152	0	0	0	0	0	0	0	0	0	 	0	0	21	0	0	0	0	0	0	0	21	0	1	165	0	153	0	144	0	144	0	144	0	45	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	 	0	0	8	0	8	0	0	0	0	0	0	0	8	0	6	0	2	0	8	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3.0174342
421033032061000000000	421033032	SD	HUGHES COUNTY	HUGHES COUNTY JAIL	PIERRE	57501	9	5.5377	135	0	0	0	135	0	4	0	-9	0	0	105	1	30	1	0	8	0	8	135	0	0	0	10	1	0	1	10	1	125	1	30	9	10	9	7	9	135	0	48	0	2	0	5	0	80	0	0	0	0	0	0	0	 	0	0	0	0	135	0	81	1	0	0	0	0	0	0	 	0	0	44	1	2	1	8	1	0	0	135	0	27	149	0	140	1	144	0	144	1	144	0	74	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5925
351035035061000000000	351035035	ND	PIERCE COUNTY	NORTH CENTRAL REG CORR AND REHAB CENTER	RUGBY	58368	12	1	87	0	0	0	87	0	13	0	1	1	0	75	0	12	0	0	0	0	0	87	0	0	0	46	0	20	0	26	0	41	0	30	0	0	0	11	0	87	0	32	0	3	0	11	0	37	0	1	0	0	0	0	0	 	0	0	3	0	87	0	44	0	0	0	0	0	11	0	 	0	0	11	0	0	0	21	0	0	0	87	0	8	136	0	123	0	144	0	144	0	144	0	29	0	63	0	0	0	4	0	0	0	8	0	0	0	1	0	0	0	14	0	34	0	0	0	2	0	0	0	36	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	13	0	34	0	-9	0	0	0	0	-9	0	0	0	0	6	0	0	0	4	0	0	0	0	0	1	0	1	0	1	1.0769231
052030001061000000000	052030001	CA	BUTTE COUNTY	Anaheim Police Department	Anaheim	92805	5.1	-9	20	0	0	0	20	0	0	9	-9	0	0	17	1	3	1	0	0	0	0	20	0	0	0	3	0	0	0	3	0	17	0	17	0	0	0	0	0	20	0	5	1	1	1	13	0	0	0	1	1	0	0	0	0	 	0	0	0	0	20	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	16	32	0	121	0	144	0	144	0	144	0	210	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
051011011061000000000	051011011	CA	GLENN COUNTY	Glenn County Sheriffs Office	Willows	95988	8.1	-9	117	0	5	0	122	0	18	1	1	4	1	100	0	17	0	0	0	0	0	117	0	0	0	42	1	13	1	29	1	75	1	75	1	0	1	0	1	117	0	61	0	4	0	43	0	9	0	3	0	2	0	0	0	 	0	0	0	0	117	0	1	0	0	0	7	0	0	0	 	0	0	1	0	1	0	9	0	0	0	19	0	29	127	0	102	0	144	0	125	0	148	0	52	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	 	0	0	5	0	4	0	1	0	0	0	0	0	5	0	5	0	0	0	5	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1.2
051035035061000000000	051035035	CA	SAN BENITO COUNTY	San Benito County Sheriffs Office	Hollister	95023	8.1	-9	110	0	50	0	160	0	25	0	-9	0	0	93	0	17	0	0	0	0	0	110	0	0	0	39	0	11	0	28	0	71	0	0	0	0	0	0	0	110	0	32	0	1	0	77	0	0	0	0	0	0	0	0	0	 	0	0	0	0	110	0	0	0	0	0	6	0	0	0	 	0	0	4	0	0	0	0	0	0	0	10	0	10	118	0	125	0	142	0	142	0	142	0	44	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	38	0	0	0	 	0	0	50	0	45	0	5	0	0	8	0	8	50	0	50	0	0	0	50	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	1.2
231012012061000000000	231012012	MI	BRANCH COUNTY	BRANCH COUNTY JAIL	COLDWATER	49036	8	2.7519	143	0	0	0	143	0	2	0	-9	0	0	117	0	26	0	0	0	0	0	143	0	0	0	92	0	0	0	92	0	51	0	51	0	0	0	0	0	143	0	136	0	4	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	143	0	0	0	0	0	2	0	0	0	 	0	0	0	0	0	0	0	0	0	0	2	0	20	153	0	121	0	142	0	142	1	142	0	56	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0174342
181057057060100000000	181057057	KY	JESSAMINE COUNTY	JESSAMINE COUNTY DETENTION CENTER	NICHOLASVILLE	40356	8	2.7519	140	0	0	0	140	0	0	0	1	10	1	115	0	25	0	0	0	0	0	140	0	0	0	40	1	0	1	40	1	100	1	60	1	30	1	10	1	140	0	90	1	40	1	10	1	0	0	0	0	0	0	0	0	 	0	0	0	0	140	0	0	0	0	0	0	0	0	0	 	0	0	40	1	0	0	0	0	0	0	40	0	15	180	1	162	0	138	0	138	0	138	0	65	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3.0174342
181081081060100000000	181081081	KY	MASON COUNTY	MASON COUNTY DETENTION CENTER	MAYSVILLE	41056	8	2.7519	131	0	0	0	131	0	1	0	1	4	1	95	0	36	0	0	0	0	0	131	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	131	0	100	0	28	0	0	0	0	0	0	0	0	0	3	0	 	0	0	0	0	131	1	0	0	0	0	0	0	0	0	 	0	0	34	0	0	0	34	0	0	0	68	0	9	141	0	133	0	138	0	138	0	138	0	34	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3.0174342
111017017061000000000	111017017	GA	BURKE COUNTY	BURKE COUNTY JAIL	WAYNESBORO	30816	8	2.7519	93	0	0	0	93	0	2	0	1	1	0	85	0	8	0	0	0	0	0	93	0	0	0	33	1	26	1	7	1	60	1	16	1	3	1	41	0	93	0	29	0	60	0	3	0	1	0	0	0	0	0	0	0	 	0	0	0	0	93	0	1	0	0	0	2	0	0	0	 	0	0	2	0	0	0	2	0	0	0	7	0	27	108	0	115	0	138	0	0	8	0	8	30	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.0174342
472121001060200000000	472121001	VA	NEWPORT NEWS CITY	NEWPORT NEWS CITY PRISON FARM	NEWPORT NEWS	23602	1	1	152	0	6	0	158	0	0	0	1	59	0	152	0	0	8	0	8	0	8	152	0	0	8	152	0	0	8	152	0	0	8	0	8	0	8	0	8	152	0	25	0	127	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	152	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	29	206	0	160	0	137	0	250	0	250	0	68	0	12	0	0	0	0	8	9	0	0	8	0	0	0	8	0	0	0	8	3	0	0	8	0	0	0	8	12	0	0	0	0	8	0	8	6	0	0	8	0	8	0	8	0	8	 	0	8	6	0	6	0	0	8	0	8	0	8	6	0	6	0	0	0	6	0	39	0	19	0	58	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	65	1.0695652
181097097060100000000	181097097	KY	PERRY COUNTY	KENTUCKY RIVER REGIONAL JAIL	HAZARD	41773	12	1	213	0	0	0	213	0	0	0	-9	0	0	157	0	56	0	0	0	0	0	213	0	0	0	8	0	3	0	5	0	205	0	205	1	0	0	0	0	213	0	206	0	4	0	0	0	0	0	0	0	0	0	3	0	 	0	0	0	0	213	0	0	0	0	0	0	0	0	0	 	0	0	8	0	0	0	0	0	0	0	8	0	8	231	0	205	1	135	0	160	0	0	9	52	0	62	0	0	0	15	0	0	0	23	0	0	0	10	0	0	0	13	0	0	0	0	0	1	0	0	0	1	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	4	0	32	0	-9	0	0	0	0	-9	0	0	0	0	5	1	5	1	0	9	0	0	0	9	3	0	0	0	0	1.0769231
351008008061000000000	351008008	ND	BURLEIGH COUNTY	BURLEIGH COUNTY DETENTION CENTER	BISMARK	58502	8	2.7519	161	0	0	0	161	0	0	0	1	0	0	125	0	36	0	0	0	0	0	161	0	0	0	44	0	0	0	44	0	117	0	105	1	12	1	0	0	161	0	83	0	8	0	4	0	63	0	0	0	0	0	0	0	 	0	0	3	0	161	0	7	0	1	0	0	0	0	0	 	0	0	0	0	0	0	2	0	0	0	10	0	15	170	0	160	0	135	1	135	1	135	1	21	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0174342
411036036060100000000	411036036	SC	NEWBERRY COUNTY	NEWBERRY COUNTY DETENTION CENTER	NEWBERRY	29108	8	2.7519	100	1	0	0	100	0	2	1	-9	0	0	86	1	12	1	2	1	0	0	100	1	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	8	100	1	38	1	58	1	4	1	0	0	0	0	0	0	0	0	 	0	0	0	0	100	1	0	0	0	0	3	1	0	0	 	0	0	5	1	0	0	3	1	0	0	11	1	16	106	1	96	1	135	0	135	0	135	0	39	1	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0174342
431003003061000000000	431003003	TN	BENTON COUNTY	BENTON COUNTY JAIL	CAMDEN	38320	9	5.5377	68	0	0	0	68	0	0	0	1	7	0	58	0	10	0	0	0	0	0	68	0	0	0	49	0	0	0	49	0	19	0	19	0	0	0	0	0	68	0	63	0	5	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	68	0	0	0	0	0	0	0	0	0	 	0	0	28	0	0	0	0	0	0	0	28	0	1	85	0	79	0	134	0	134	0	134	0	19	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6.5925
261071071061000000000	261071071	MO	MORGAN COUNTY	MORGAN COUNTY JAIL	VERSAILLES	65084	9	5.5377	148	0	0	0	148	0	48	0	-9	0	0	133	0	15	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	148	0	66	0	82	0	0	0	148	0	93	0	6	0	46	0	0	0	3	0	0	0	0	0	 	0	0	0	0	148	0	25	0	0	0	47	0	0	0	 	0	0	0	0	0	0	7	0	2	0	81	0	28	148	0	90	0	133	0	139	0	139	0	13	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5925
501072072061000000000	501072072	WI	WOOD COUNTY	WOOD COUNTY JAIL	WISCONSIN RAPIDS	54495	8	2.7519	69	0	23	0	92	0	0	9	-9	0	0	57	0	12	0	0	0	0	0	69	0	0	0	48	1	15	1	33	1	21	1	21	1	0	0	0	0	69	0	64	1	1	1	3	1	0	0	1	1	0	0	0	9	 	0	0	0	9	69	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	19	79	0	83	1	132	0	105	0	138	0	61	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	2	0	 	0	0	23	0	20	1	3	1	0	0	0	0	23	0	23	0	0	0	23	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	3.0174342
111051051061000000000	111051051	GA	EFFINGHAM COUNTY	EFFINGHAM COUNTY JAIL	Springfield	31329	7	1.4136	120	0	0	0	120	0	0	0	1	4	1	106	1	14	1	0	1	0	1	120	1	0	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	120	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	120	0	120	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	2	0	0	0	2	0	3	126	0	175	0	130	0	130	0	130	0	60	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1.5742364
181042042060100000000	181042042	KY	GRAVES COUNTY	GRAVES COUNTY	MAYFIELD	42066	8	2.7519	130	1	0	0	130	1	0	9	1	5	1	112	1	18	1	0	8	0	8	130	1	0	8	0	9	0	9	0	9	0	9	0	9	0	9	0	9	130	1	84	1	41	1	5	1	0	0	0	0	0	0	0	0	 	0	0	0	0	130	1	0	8	0	8	5	1	0	8	 	0	8	0	9	0	9	0	9	0	9	5	1	11	130	1	120	1	130	0	130	0	130	0	50	1	55	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3.0174342
011013013061000000000	011013013	AL	CLARKE COUNTY	CLARKE COUNTY JAIL	GROVE HILL	36545	9	5.5377	182	0	0	0	182	0	0	0	1	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	59	0	123	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	182	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	30	182	0	140	0	128	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5925
111072072060100000000	111072072	GA	HARRIS COUNTY	HARRIS COUNTY PRISON	HAMILTON	31811	8	2.7519	120	1	1	0	121	0	1	0	-9	0	0	120	0	0	0	0	0	0	0	120	1	0	0	120	0	0	0	120	0	0	0	0	0	0	0	0	0	120	1	43	0	74	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	120	1	0	0	0	0	1	0	0	0	 	0	0	3	0	0	0	0	0	0	0	4	0	2	125	0	118	0	128	0	146	0	125	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	 	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.0174342
141037037061000000000	141037037	IL	HENRY COUNTY	HENRY COUNTY JAIL	CAMBRIDGE	61238	8	2.7519	101	0	0	0	101	0	4	1	1	2	1	86	0	15	0	0	0	0	0	101	0	0	0	20	1	4	1	16	1	81	0	56	1	25	0	0	0	101	0	48	1	27	1	26	1	0	0	0	0	0	0	0	0	 	0	0	0	0	101	0	25	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	25	0	23	109	0	105	0	128	0	132	0	132	0	16	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3.0174342
