RTIID	GID	JURISID	COUNTY	NAME	YEAR	CITY	STATE	ZIP	STATEFIPS	CNTYCODE	STRATUM	FINALWT	DESIGNWT	CLASS	STATUS	CONFPOP	CONFPOP_FLAG	NCONPOP	NCONPOP_FLAG	TOTPOP	TOTPOP_FLAG	WEEK	WEEKN	WEEKN_FLAG	NONCITZ	NONCITZ_FLAG	ADULTM	ADULTM_FLAG	ADULTF	ADULTF_FLAG	JUVM	JUVM_FLAG	JUVF	JUVF_FLAG	TOTGENDER	TOTGENDER_FLAG	ADLTJUV	ADLTJUV_FLAG	CONV	CONV_FLAG	UNCONV	UNCONV_FLAG	TOTCONVSTATUS	TOTCONVSTATUS_FLAG	FELONY	FELONY_FLAG	MISD	MISD_FLAG	OTHEROFFSPEC	OTHEROFF	OTHEROFF_FLAG	TOTOFF	TOTOFF_FLAG	WHITE	WHITE_FLAG	BLACK	BLACK_FLAG	HISP	HISP_FLAG	AIAN	AIAN_FLAG	ASIAN	ASIAN_FLAG	NHOPI	NHOPI_FLAG	TWORACE	TWORACE_FLAG	OTHERRACESPEC	OTHERRACE	OTHERRACE_FLAG	RACEDK	RACEDK_FLAG	RACETOTAL	RACETOTAL_FLAG	MARSHALS	MARSHALS_FLAG	BOP	BOP_FLAG	ICE	ICE_FLAG	BIA	BIA_FLAG	OTHERFEDSPEC	OTHERFED	OTHERFED_FLAG	INSTATEPRIS	INSTATEPRIS_FLAG	OUTSTATEPRIS	OUTSTATEPRIS_FLAG	TRIBAL	TRIBAL_FLAG	INSTATEJAIL	INSTATEJAIL_FLAG	OUTSTATEJAIL	OUTSTATEJAIL_FLAG	OTHERHOLDTOT	OTHERHOLDTOT_FLAG	PEAKDATE	PEAKPOP	PEAKPOP_FLAG	ADPM	ADPM_FLAG	ADPF	ADPF_FLAG	ADP	ADP_FLAG	RATED	RATED_FLAG	ADMISM	ADMISM_FLAG	ADMISF	ADMISF_FLAG	ADMIS	ADMIS_FLAG	RELEASEM	RELEASEM_FLAG	RELEASEF	RELEASEF_FLAG	RELEASE	RELEASE_FLAG	EMONITOR	EMONITOR_FLAG	HOMEDETN	HOMEDETN_FLAG	COMMSRV	COMMSRV_FLAG	DAYREPORT	DAYREPORT_FLAG	PRETRIAL	PRETRIAL_FLAG	ALTWORK	ALTWORK_FLAG	TREATMENT	TREATMENT_FLAG	OTRNONCONFSPEC	OTRNONCONF	OTRNONCONF_FLAG	NONCONFD	NONCONFD_FLAG	CORRSTAFF	CORRSTAFF_FLAG	CORRSTAFFM	CORRSTAFFM_FLAG	CORRSTAFFF	CORRSTAFFF_FLAG	OTHERSTAFF	OTHERSTAFF_FLAG	OTHERSTAFFM	OTHERSTAFFM_FLAG	OTHERSTAFFF	OTHERSTAFFF_FLAG	TOTALSTAFF	TOTALSTAFF_FLAG
10958140	411030030062000000000	411030030	LAURENS COUNTY	LAURENS COUNTY DETENTION CENTER	2018	LAURENS	41	29360	45	45059	7	1.40128886	1.27884614	17	1	261	0	0	0	261	0	0	-9	-9	0	0	211	0	40	0	9	0	1	0	261	0	10	0	25	0	236	0	261	0	195	0	66	0	 	0	0	261	0	160	0	96	0	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	261	0	4	0	0	0	0	0	0	0	 	0	0	10	0	2	0	0	0	0	0	0	0	16	0	20	281	0	211	1	38	1	249	0	272	0	2615	0	574	0	3189	0	2629	0	576	0	3205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	41	0	22	0	19	0	8	0	3	0	5	0	49	0
10958146	411036036060100000000	411036036	NEWBERRY COUNTY	NEWBERRY COUNTY DETENTION CENTER	2018	NEWBERRY	41	29108	45	45071	4	9	9	15	1	83	0	0	0	83	0	1	3	0	0	0	73	0	9	0	0	0	1	0	83	0	1	0	28	0	55	0	83	0	45	0	23	0	14 family court 1 housed for transport	15	0	83	0	28	0	54	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	83	0	0	0	0	0	0	0	0	0	housed for transport agency	1	0	7	0	0	0	0	0	1	0	0	0	9	0	20	95	0	63	1	11	1	74	0	134	0	1884	0	498	0	2382	0	1888	0	501	0	2389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	26	0	13	0	13	0	3	0	2	0	1	0	29	0
10958147	411037037060100000000	411037037	OCONEE COUNTY	OCONEE COUNTY SHERIFFS OFFICE	2018	WALHALLA	41	29691	45	45073	8	5.51656634	4.90361452	18	1	152	0	6	0	158	0	1	3	0	0	1	123	0	29	0	0	0	0	0	152	0	0	0	23	0	129	0	152	0	105	1	47	1	 	0	0	152	0	101	1	46	1	5	1	0	1	0	1	0	0	0	1	 	0	1	0	1	152	0	0	0	0	0	1	0	0	0	 	0	0	26	1	0	0	0	1	27	0	0	0	54	0	22	158	0	126	0	29	0	155	0	200	0	2122	0	808	0	2930	0	2456	1	900	1	3356	0	6	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	0	6	0	41	0	21	0	20	0	2	0	1	0	1	0	43	0
10958149	411039039060100000000	411039039	PICKENS COUNTY	PICKENS COUNTY PRISON	2018	PICKENS	41	29671	45	45077	7	1.40128886	1.27884614	17	1	70	0	0	0	70	0	0	-9	-9	0	0	70	0	0	0	0	0	0	0	70	0	0	0	57	0	13	0	70	0	5	0	65	0	 	0	0	70	0	55	0	12	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	70	0	0	0	0	0	0	0	0	0	 	0	0	20	0	0	0	0	0	0	0	0	0	20	0	17	71	0	66	0	0	1	66	0	130	0	432	0	0	1	432	0	428	0	0	1	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	14	0	10	0	4	0	0	0	0	0	0	0	14	0
10958150	411039039061000000000	411039039	PICKENS COUNTY	PICKENS COUNTY SHERIFFS OFFICE	2018	PICKENS	41	29671	45	45077	7	1.40128886	1.27884614	17	1	208	4	0	4	208	4	-9	-9	-9	-9	-9	150	4	57	4	1	4	0	4	208	4	1	4	7	4	201	4	208	4	124	4	74	4	 	10	4	208	4	170	4	34	4	4	4	0	4	0	4	0	4	0	4	 	0	4	0	4	208	4	0	4	0	4	0	4	0	4	 	0	4	7	4	0	4	0	4	0	4	0	4	7	4	-9	208	4	152	4	47	4	199	4	93	4	2848	4	1084	4	3932	4	2819	4	1088	4	3907	4	0	4	0	4	0	4	0	4	0	4	0	4	0	4	 	0	4	0	4	26	4	15	4	11	4	2	4	1	4	1	4	28	4
10952319	411040040060100000000	411040040	LEXINGTON COUNTY, RICHLAND COUNTY	ALVIN S. GLENN DETENTION CENTER	2018	COLUMBIA	41	29209	45	45079	1	1.08870968	1	7	1	849	0	134	0	983	0	1	2	0	21	0	743	0	94	0	12	0	0	0	849	0	12	0	29	0	820	0	849	0	350	0	400	0	Federal Prisoner	99	0	849	0	120	0	679	0	49	0	0	0	1	0	0	0	0	0	 	0	0	0	0	849	0	48	0	2	0	0	0	0	0	 	0	0	799	0	0	0	0	0	0	0	0	0	849	0	9	865	0	770	0	80	0	850	0	1121	0	9144	3	2593	3	11737	3	9129	3	2606	3	11735	3	0	3	0	3	66	3	0	3	68	3	0	3	0	3	 	0	3	134	2	183	3	80	3	103	3	30	3	13	3	17	3	213	3
10958152	411042042060100000000	411042042	SPARTANBURG COUNTY	SPARTANBURG COUNTY DETENTION FACILITY	2018	SPARTANBURG	41	29303	45	45083	1	1.06363636	1	8	1	798	0	285	0	1083	0	1	1	0	21	1	651	0	138	0	8	0	1	0	798	0	9	0	112	0	686	0	798	0	251	0	486	0	family court  etc.	61	0	798	0	416	0	329	0	48	0	1	0	4	0	0	0	0	0	 	0	0	0	0	798	0	84	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	84	0	26	803	0	647	0	126	0	773	0	496	0	8258	1	3136	1	11394	0	8105	1	2866	1	10971	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	285	0	156	0	114	0	42	0	46	0	4	0	42	0	202	0
10958148	411038038060100000000	416038038	ORANGEBURG COUNTY	ORANGEBURG COUNTY DETENTION CENTER	2018	ORANGEBURG	41	29116	45	45075	12	1.10526316	1	24	1	255	0	0	0	255	0	1	16	0	0	1	231	0	24	0	0	0	0	0	255	0	0	0	37	0	218	0	255	0	182	0	73	0	 	0	0	255	0	63	0	192	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	255	0	2	0	0	0	0	0	0	0	 	0	0	6	1	2	1	0	0	5	0	0	0	15	0	17	289	0	242	0	30	0	272	0	330	0	4680	0	1225	0	5905	0	4438	0	1195	0	5633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	57	0	17	0	40	0	5	0	0	0	5	0	62	0
10958153	411043043060300000000	416043043	SUMTER COUNTY	SUMTER-LEE REGIONAL DETENTION CENTER	2018	SUMTER	41	29153	45	45085	12	1.1	1	23	1	205	0	15	0	220	0	1	8	1	0	1	189	0	14	0	2	0	0	0	205	0	2	0	22	0	183	0	205	0	157	1	48	0	 	0	0	205	0	50	1	155	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	205	0	29	0	0	0	0	0	0	0	 	0	0	2	0	0	0	0	0	0	0	0	0	31	0	30	216	0	204	0	25	0	229	0	560	0	3933	0	1059	0	4992	0	3129	0	930	0	4059	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	15	0	60	0	22	0	38	0	3	0	2	0	1	0	63	0
10958163	421007006061000000000	421007006	BROWN COUNTY	BROWN COUNTY SHERIFFS OFFICE	2018	ABERDEEN	42	57401	46	46013	10	16.58679203	14.89999962	20	1	57	0	0	0	57	0	0	-9	-9	2	1	46	0	11	0	0	0	0	0	57	0	0	0	21	0	36	0	57	0	44	0	12	0	protective custody	1	0	57	0	35	0	6	0	9	0	5	0	1	0	1	0	0	0	 	0	0	0	0	57	0	0	0	0	0	0	0	0	0	 	0	0	4	0	0	0	0	0	0	0	0	0	4	0	18	65	0	52	0	13	0	65	0	48	0	2376	1	1976	1	4352	0	1936	1	1536	1	3472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	26	0	17	0	9	0	14	0	3	0	11	0	40	0
10958178	421041040061000000000	421041040	LAWRENCE COUNTY	LAWRENCE COUNTY SHERIFFS OFFICE	2018	DEADWOOD	42	57732	46	46081	10	16.58679203	14.89999962	20	1	32	0	6	0	38	0	0	-9	-9	0	0	24	0	8	0	0	0	0	0	32	0	0	0	22	0	10	0	32	0	29	0	3	0	 	0	0	32	0	27	0	3	0	0	0	2	0	0	0	0	0	0	0	 	0	0	0	0	32	0	0	0	0	0	0	0	0	0	 	0	0	2	0	0	0	0	0	3	0	0	0	5	0	28	40	0	33	0	10	0	43	0	60	0	1692	0	698	0	2390	0	1685	0	693	0	2378	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	6	0	9	0	5	0	4	0	2	0	0	0	2	0	11	0
10958181	421050049060000014000	421050049	LINCOLN COUNTY, MINNEHAHA COUNTY	MINNEHAHA COUNTY SHERIFFS OFFICE	2018	SIOUX FALLS	42	57104	46	46099	1	1.06363636	1	8	1	498	0	66	0	564	0	0	-9	-9	1	0	412	1	86	1	0	1	0	1	498	0	0	0	64	1	434	1	498	0	450	1	48	1	 	0	1	498	0	238	1	95	1	7	1	150	1	5	1	0	1	0	1	 	0	1	3	1	498	0	4	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	4	0	29	498	1	350	1	86	1	436	0	700	1	15000	1	5000	1	20000	0	15000	1	5000	1	20000	0	66	1	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	66	0	30	0	20	0	10	0	10	0	8	0	2	0	40	0
10958182	421052052061000000000	421052052	PENNINGTON COUNTY	PENNINGTON COUNTY JAIL	2018	RAPID CITY	42	57701	46	46103	7	1.40128886	1.27884614	17	1	656	0	74	0	730	0	1	0	0	13	0	511	0	145	0	0	0	0	0	656	0	0	0	74	0	582	0	656	0	414	0	65	0	Federal  Fugitive  Unknown	177	0	656	0	221	0	21	0	33	0	379	0	2	0	0	0	0	0	 	0	0	0	0	656	0	172	0	0	0	1	0	0	0	 	0	0	18	0	0	0	0	0	14	0	5	0	210	0	12	670	0	484	0	160	0	644	0	662	0	9135	0	3664	0	12799	0	9061	0	4014	0	13075	0	59	0	0	0	0	0	0	0	0	0	0	0	15	0	 	0	0	74	0	92	0	76	0	16	0	58	0	16	0	42	0	150	0
10958183	421055054061000000000	421055054	ROBERTS COUNTY	ROBERTS COUNTY SHERIFFS OFFICE	2018	SISSETON	42	57262	46	46109	5	8.89999981	7.41666651	16	1	40	0	0	1	40	0	0	-9	-9	0	0	32	0	8	0	0	0	0	0	40	0	0	0	6	1	34	1	40	0	30	1	10	1	 	0	0	40	0	5	1	2	1	1	1	32	1	0	1	0	1	0	1	 	0	1	0	1	40	0	0	1	0	1	0	1	0	1	 	0	1	40	1	0	1	0	1	0	0	0	0	40	0	18	45	1	40	1	20	1	60	0	82	1	1400	1	400	1	1800	0	1360	1	390	1	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	20	0	13	0	7	0	21	0	8	0	13	0	41	0
10958188	431001001062000000000	431001001	ANDERSON COUNTY	ANDERSON COUNTY SHERIFFS DEPARTMENT	2018	CLINTON	43	37716	47	47001	7	1.40128886	1.27884614	17	1	261	0	0	0	261	0	1	3	0	0	0	207	0	53	0	1	0	0	0	261	0	1	0	137	0	124	0	261	0	196	0	65	0	 	0	0	261	0	220	0	37	0	1	0	0	0	0	0	0	0	0	0	Other	3	0	0	0	261	0	0	0	0	0	0	0	0	0	 	0	0	28	0	0	0	0	0	25	0	0	0	53	0	17	402	0	284	0	68	0	352	0	566	0	3620	0	1634	0	5254	0	3562	0	1611	0	5173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	78	0	55	0	23	0	1	0	0	0	1	0	79	0
10958189	431002002061000000000	431002002	BEDFORD COUNTY	BEDFORD COUNTY SHERIFFS DEPARTMENT	2018	SHELBYVILLE	43	37160	47	47003	8	5.51656634	4.90361452	18	1	130	0	0	0	130	0	1	1	1	8	1	81	1	49	1	0	0	0	0	130	0	0	0	34	1	96	1	130	0	27	1	103	1	 	0	1	130	0	98	1	24	1	8	1	0	0	0	0	0	0	0	0	 	0	0	0	0	130	0	0	0	0	0	5	1	0	0	 	0	0	27	1	0	0	0	0	0	0	0	0	32	0	19	149	0	119	1	39	1	158	0	107	0	2819	0	1254	0	4073	0	2854	0	1274	0	4128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	37	1	24	1	13	1	6	1	2	1	4	1	43	0
10958190	431003003061000000000	431003003	BENTON COUNTY	BENTON COUNTY SHERIFFS OFFICE	2018	CAMDEN	43	38320	47	47005	9	9.77586207	9	19	1	113	0	0	0	113	0	1	10	1	0	0	93	0	20	0	0	0	0	0	113	0	0	0	41	0	72	0	113	0	62	0	51	0	 	0	1	113	0	105	0	8	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	113	0	0	1	0	0	0	0	0	0	 	0	1	33	1	1	1	0	0	0	0	0	0	34	0	25	113	0	61	0	18	0	79	0	140	0	1114	1	408	1	1522	0	1102	1	408	0	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	24	0	16	0	8	0	9	0	7	0	2	0	33	0
10958192	431005005061000000000	431005005	BLOUNT COUNTY	BLOUNT COUNTY SHERIFFS OFFICE	2018	MARYVILLE	43	37804	47	47009	7	1.40128886	1.27884614	17	1	601	0	0	0	601	0	1	0	0	14	0	455	0	146	0	0	0	0	0	601	0	0	0	377	0	224	0	601	0	405	0	196	0	 	0	0	601	0	521	0	60	0	14	0	1	0	1	0	0	0	0	0	 	0	0	4	0	601	0	69	0	0	0	0	0	0	0	 	0	0	144	0	0	0	0	0	9	0	0	0	222	0	14	625	0	460	1	120	1	580	0	350	0	4177	0	1919	0	6096	0	4126	0	1872	0	5998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	74	0	60	0	14	0	10	0	2	0	8	0	84	0
10958196	431009009062000000000	431009009	CARROLL COUNTY	CARROLL COUNTY SHERIFFS OFFICE	2018	HUNTINGDON	43	38344	47	47017	8	5.51656634	4.90361452	18	1	132	0	0	0	132	0	1	7	1	0	1	85	0	47	0	0	0	0	0	132	0	0	0	114	0	18	0	132	0	59	0	49	0	hold for other counties  citations	24	1	132	0	101	0	31	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	132	0	0	0	0	0	0	0	0	0	 	0	0	34	0	0	0	0	0	7	1	0	0	41	0	1	149	0	97	1	44	1	141	0	177	0	2075	1	892	1	2967	0	1968	1	830	1	2798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	33	0	23	0	10	0	12	1	6	1	6	1	45	0
10958200	431013013061000000000	431013013	CLAIBORNE COUNTY	CLAIBORNE COUNTY SHERIFFS OFFICE	2018	TAZEWELL	43	37879	47	47025	7	1.40128886	1.27884614	17	1	195	0	7	0	202	0	1	6	0	2	0	150	0	45	0	0	0	0	0	195	0	0	0	90	3	105	3	195	0	63	3	132	3	 	0	3	195	0	193	3	2	3	0	3	0	3	0	3	0	3	0	3	 	0	3	0	3	195	0	0	3	0	3	0	3	0	3	 	0	3	63	3	0	3	0	3	0	3	0	3	63	3	-9	215	3	150	3	47	3	197	3	244	3	1870	3	840	3	2710	3	1945	3	873	3	2818	3	7	3	0	3	0	3	0	3	0	3	0	3	0	3	 	0	3	7	2	53	3	27	3	26	3	0	3	0	3	0	3	53	3
10958203	431016016061000000000	431016016	COFFEE COUNTY	COFFEE COUNTY SHERIFFS DEPARTMENT	2018	MANCHESTER	43	37355	47	47031	7	1.40128886	1.27884614	17	1	458	1	0	0	458	0	1	0	0	0	1	347	1	111	1	0	0	0	0	458	0	0	0	222	1	236	1	458	0	153	1	305	1	 	0	0	458	0	394	1	54	1	8	1	0	1	1	1	0	1	0	1	 	0	1	1	1	458	0	0	1	0	1	0	1	0	1	 	0	1	90	1	0	1	0	1	0	1	0	1	90	0	1	493	1	337	1	105	1	442	0	438	1	1703	1	822	1	2525	0	1508	1	750	1	2258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	53	1	41	1	12	1	11	1	7	1	4	1	64	0
10958205	431018018061000000000	431018018	CUMBERLAND COUNTY	CUMBERLAND COUNTY SHERIFFS OFFICE	2018	CROSSVILLE	43	38555	47	47035	8	5.51656634	4.90361452	18	1	218	0	0	0	218	0	1	3	0	0	0	158	0	60	0	0	0	0	0	218	0	0	0	34	0	184	0	218	0	72	0	146	0	 	0	0	218	0	217	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	218	0	0	0	0	0	0	0	0	0	 	0	0	34	0	0	0	0	0	0	0	0	0	34	0	21	218	0	160	0	60	0	220	0	212	0	3581	0	1069	0	4650	0	1656	0	1132	0	2788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	45	0	28	0	17	0	7	0	3	0	4	0	52	0
10958206	431020020061000000000	431020020	DECATUR COUNTY	DECATUR COUNTY SHERIFFS OFFICE	2018	DECATURVILLE	43	38329	47	47039	10	16.58679203	14.89999962	20	1	56	0	0	0	56	0	1	7	0	0	0	44	0	12	0	0	0	0	0	56	0	0	0	27	0	29	0	56	0	36	0	20	0	 	0	0	56	0	48	0	6	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	56	0	0	0	0	0	0	0	0	0	 	0	0	12	0	0	0	0	0	2	0	0	0	14	0	10	61	0	42	0	15	0	57	0	58	0	997	1	413	1	1410	0	986	0	428	0	1414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	16	0	10	0	6	0	2	0	2	0	0	0	18	0
10958208	431022022062000000000	431022022	DICKSON COUNTY	DICKSON COUNTY SHERIFFS OFFICE	2018	CHARLOTTE	43	37036	47	47043	7	1.40128886	1.27884614	17	1	312	1	0	1	312	0	0	-9	-9	8	1	248	1	64	1	0	1	0	1	312	0	0	0	255	1	57	1	312	0	207	1	105	1	 	0	1	312	0	258	1	45	1	9	1	0	1	0	1	0	1	0	1	 	0	1	0	1	312	0	0	1	0	1	8	1	0	1	 	0	1	75	1	0	1	0	1	0	1	0	1	83	0	29	312	1	225	1	61	1	286	0	399	1	3491	1	1538	1	5029	0	3649	1	1662	1	5311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	56	1	40	1	16	1	14	1	7	1	7	1	70	0
10958210	431024024061000000000	431024024	FAYETTE COUNTY	FAYETTE COUNTY SHERIFFS OFFICE	2018	SOMERVILLE	43	38068	47	47047	8	5.51656634	4.90361452	18	1	171	0	2	0	173	0	1	1	0	0	0	146	0	25	0	0	0	0	0	171	0	0	0	97	0	74	0	171	0	68	0	103	0	 	0	0	171	0	74	0	94	0	2	0	1	0	0	0	0	0	0	0	 	0	0	0	0	171	0	3	0	0	0	0	0	0	0	 	0	0	54	0	0	0	0	0	0	0	0	0	57	0	17	173	0	153	0	30	0	183	0	189	0	1514	0	514	0	2028	0	1539	0	526	0	2065	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	 	0	0	2	0	18	0	9	0	9	0	2	0	2	0	0	0	20	0
10958215	431029029061000000000	431029029	GRAINGER COUNTY	GRAINGER COUNTY SHERIFFS DEPARTMENT	2018	RUTLEDGE	43	37861	47	47057	9	9.77586207	9	19	1	107	0	0	0	107	0	0	-9	-9	0	0	73	0	34	0	0	0	0	0	107	0	0	0	11	0	96	0	107	0	70	0	26	0	Holds for another agency	11	0	107	0	105	0	0	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	107	0	0	0	0	0	0	0	0	0	 	0	0	5	0	0	0	0	0	11	0	0	0	16	0	27	116	0	79	0	29	0	108	0	100	0	920	0	412	0	1332	0	934	0	409	0	1343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	21	0	13	0	8	0	2	0	1	0	1	0	23	0
10958216	431030030061000000000	431030030	GREENE COUNTY	GREENE COUNTY JAIL	2018	GREENEVILLE	43	37743	47	47059	7	1.40128886	1.27884614	17	1	455	0	0	0	455	0	1	0	0	3	0	327	0	128	0	0	0	0	0	455	0	0	0	103	0	352	0	455	0	258	0	159	0	federal/child support	38	0	455	0	433	0	18	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	455	0	19	0	0	0	4	0	0	0	 	0	0	258	0	0	0	0	0	0	0	0	0	281	0	2	473	0	325	0	121	0	446	0	439	0	2833	0	1195	0	4028	0	2802	0	1199	0	4001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	75	0	43	0	32	0	11	0	7	0	4	0	86	0
10958218	431032032061000000000	431032032	HAMBLEN COUNTY, JEFFERSON COUNTY	HAMBLEN COUNTY SHERIFFS DEPARTMENT	2018	MORRISTOWN	43	37814	47	47063	7	1.40128886	1.27884614	17	1	475	0	0	0	475	0	1	5	1	12	1	329	0	146	0	0	0	0	0	475	0	0	0	339	0	136	0	475	0	198	1	277	1	 	0	0	475	0	420	1	35	1	20	1	0	1	0	1	0	1	0	1	 	0	1	0	1	475	0	2	1	0	0	5	1	0	0	 	0	0	70	1	0	0	0	0	5	1	3	0	85	0	29	475	0	288	0	126	0	414	0	255	0	3119	0	1652	0	4771	0	3020	1	1600	1	4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	55	0	39	0	16	0	0	0	0	0	0	0	55	0
10958282	438033033060100000000	431033033	HAMILTON COUNTY	SILVERDALE CORRECTIONAL FACILITY - CORECIVIC	2018	CHATTANOOGA	43	37421	47	47065	1	1.08870968	1	7	1	1002	0	0	0	1002	0	1	36	0	0	0	737	0	265	0	0	0	0	0	1002	0	0	0	169	0	833	0	1002	0	131	0	251	0	Pre-trial	620	0	1002	0	587	0	391	0	21	0	0	0	0	0	0	0	0	0	 	0	0	3	0	1002	0	71	0	13	0	0	0	0	0	 	0	0	918	0	0	0	0	0	0	0	0	0	1002	0	16	1037	0	751	0	286	0	1037	0	1086	0	4524	0	3237	0	7761	0	4485	0	3210	0	7695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	119	1	47	1	72	1	23	1	10	1	13	1	142	0
10958219	431033033061000000000	431033033	HAMILTON COUNTY	HAMILTON COUNTY SHERIFFS OFFICE	2018	CHATTANOOGA	43	37402	47	47065	1	1.08870968	1	7	1	552	0	0	0	552	0	0	-9	-9	0	0	520	0	31	0	1	0	0	0	552	0	1	0	26	0	526	0	552	0	324	1	160	1	feds  intransit  contempt	68	1	552	0	265	0	246	0	16	0	0	0	0	0	0	0	0	0	 	0	0	25	0	552	0	37	0	0	0	0	0	0	0	 	0	0	29	1	0	0	0	0	15	1	53	1	134	0	11	584	0	530	1	16	1	546	0	505	0	14277	0	6864	0	21141	0	12509	1	5334	1	17843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	109	0	95	0	14	0	44	0	15	0	29	0	153	0
10958223	431037037061000000000	431037037	HAWKINS COUNTY	HAWKINS COUNTY SHERIFFS OFFICE	2018	ROGERSVILLE	43	37857	47	47073	7	1.40128886	1.27884614	17	1	280	0	0	0	280	0	1	3	0	0	0	212	0	68	0	0	0	0	0	280	0	0	0	175	0	105	0	280	0	149	0	131	0	 	0	0	280	0	270	0	9	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1	0	280	0	0	3	0	3	0	3	0	3	 	0	3	0	3	0	3	0	3	0	3	0	3	0	3	9	301	0	187	3	60	3	247	3	266	0	1049	3	337	3	1386	3	843	3	270	3	1113	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	46	0	26	0	20	0	0	3	0	3	0	3	46	0
10958227	431041041061000000000	431041041	HICKMAN COUNTY	HICKMAN COUNTY SHERIFFS DEPARTMENT	2018	CENTERVILLE	43	37033	47	47081	8	5.51656634	4.90361452	18	1	100	0	0	0	100	0	1	1	1	2	1	70	0	30	0	0	0	0	0	100	0	0	0	54	0	46	0	100	0	76	0	24	0	 	0	0	100	0	96	0	2	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	100	0	0	0	0	0	2	0	0	0	 	0	0	29	0	0	0	0	0	29	0	0	0	60	0	15	102	1	80	1	22	1	102	0	110	0	1430	1	358	1	1788	0	1496	1	375	0	1871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	18	0	6	0	12	0	0	0	0	0	0	0	18	0
10958231	431045045062000000000	431045045	JEFFERSON COUNTY	JEFFERSON COUNTY SHERIFFS OFFICE	2018	DANDRIDGE	43	37725	47	47089	7	1.40128886	1.27884614	17	1	294	0	0	0	294	0	0	-9	-9	3	0	227	0	67	0	0	0	0	0	294	0	0	0	165	0	129	0	294	0	174	0	110	0	unknown	10	0	294	0	274	0	12	0	5	0	3	0	0	0	0	0	0	0	 	0	0	0	0	294	0	0	0	0	0	0	0	0	0	 	0	0	203	0	0	0	0	0	0	0	0	0	203	0	29	294	0	225	0	73	0	298	0	240	0	2239	0	956	0	3195	0	2221	0	957	0	3178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	50	0	35	0	15	0	0	0	0	0	0	0	50	0
